Access_ID,Date,AccountMng_Pages,AccountMng_Duration,FAQ_Pages,FAQ_Duration,Product_Pages,Product_Duration,GoogleAnalytics_BounceRate,GoogleAnalytics_ExitRate,GoogleAnalytics_PageValue,OS,Browser,Country,Type_of_Traffic,Type_of_Visitor,Buy
171720603,17-Nov-20,0,0,0,0,7,182.5,0.0857,0.0762,0,MacOSX,2,Spain,13,Returner,0
171742526,6-Nov-20,5,73.75,0,0,131,2244.6167,0.0053,0.0175,0,Windows,2,Portugal,2,Returner,0
171863256,9-Nov-20,0,0,0,0,20,804.25,0.015,0.0283,0,MacOSX,2,Germany,1,Returner,0
171877814,13-Oct-20,0,0,0,0,29,1970,0,0,100.7256,iOS,1,Switzerland,2,Returner,1
171952634,26-Mar-20,6,148.8,4,81.3333,29,1715.6879,0.0109,0.0271,0,Windows,2,United Kingdom,1,Returner,0
171980325,31-Aug-20,0,0,0,0,4,0,0.2,0.2,0,Windows,2,France,4,Returner,0
172052820,29-Sep-20,5,174.3,0,0,39,794.7131,0.033,0.0565,0,Android,2,Portugal,1,Returner,0
172094085,2-Mar-20,9,210.6667,3,127,55,1509.5944,0.0065,0.0202,14.6832,Windows,5,Portugal,2,Returner,0
172108424,2-Dec-20,1,32.75,0,0,24,553.8333,0,0.024,8.9587,Windows,2,Portugal,2,Returner,0
172133264,5-May-20,2,256,0,0,14,574.5,0,0.0143,0,MacOSX,3,Germany,11,New_Access,0
172215306,3-Nov-20,0,0,0,0,2,56.5,0,0.05,0,Ubuntu,2,Portugal,3,Returner,0
172273467,6-Mar-20,7,445.3333,1,135.5,52,1896.2722,0.0053,0.0132,3.7957,MacOSX,2,Other,1,Returner,0
172357226,4-Jul-20,2,35.3,0,0,3,18.1,0.0333,0.0611,0,MacOSX,2,Spain,3,Returner,1
172368692,3-May-20,0,0,0,0,42,879.0333,0.0048,0.0246,0,Windows,2,France,4,Returner,0
172417279,15-Oct-20,6,202.1,0,0,47,3633.9533,0.0013,0.0173,16.1489,iOS,2,Germany,1,Returner,0
172478582,11-Dec-20,3,36.5,0,0,11,496.25,0,0.0262,0,Windows,2,Portugal,8,Returner,0
172736395,13-Aug-20,1,5,0,0,2,15.2,0,0.04,0,Android,1,Other,3,Returner,0
172883774,11-Dec-20,6,166.375,1,0,39,1858.8333,0.0015,0.0118,50.1769,Android,1,Portugal,2,Returner,0
172895345,23-Nov-20,7,42.2571,0,0,124,4067.0102,0.0092,0.0229,6.7094,Windows,2,Spain,2,Returner,1
172920606,9-Dec-20,6,116.6974,0,0,171,9405.8367,0.0083,0.0283,0,MacOSX,2,Spain,2,Returner,1
172968328,24-Nov-20,0,0,0,0,7,300.5,0.0857,0.1143,0,Windows,2,Portugal,13,Returner,0
173023347,16-Nov-20,8,825,1,55.5,148,8629.7837,0.0095,0.0192,1.608,Android,1,France,2,Returner,0
173055091,30-Nov-20,0,0,0,0,21,371,0,0.0095,0,Windows,2,Portugal,13,Returner,0
173070943,26-Aug-20,2,11,0,0,59,779.2629,0,0.0075,0,iOS,1,Portugal,4,Returner,0
173089822,15-Mar-20,0,0,0,0,8,377.5,0.0125,0.025,0,MacOSX,2,Brazil,11,Returner,0
173092015,25-May-20,0,0,0,0,4,25,0.05,0.1,0,MacOSX,2,Spain,3,Returner,0
173101798,20-May-20,0,0,0,0,29,594.9667,0.0138,0.022,0,Windows,2,Spain,2,Returner,0
173111764,30-Nov-20,4,59.5,2,662,31,1586.1548,0.0167,0.0373,0,Android,1,Portugal,2,Returner,0
173195375,18-Sep-20,1,2,0,0,5,86.6,0,0.1,0,MacOSX,2,Spain,2,Returner,0
173256450,28-Aug-20,0,0,0,0,8,170.5333,0,0,37.9691,Windows,5,Portugal,5,New_Access,1
173272045,20-May-20,3,135.5,0,0,37,1238.375,0.0054,0.0305,7.9415,Windows,2,Portugal,2,Returner,0
173279558,7-Sep-20,2,109.8,0,0,32,897.3619,0.0059,0.0356,0,Windows,10,Brazil,2,Returner,0
173301771,18-Nov-20,3,59.79,0,0,39,752.56,0,0.0007,0,Windows,4,Portugal,2,New_Access,0
173513519,9-May-20,0,0,0,0,5,200,0,0.05,0,MacOSX,2,Portugal,4,Returner,0
173566525,5-Nov-20,0,0,0,0,20,616.5,0,0.01,0,MacOSX,3,Portugal,3,New_Access,0
173574123,13-Jun-20,0,0,0,0,4,35.3333,0.05,0.1,0,Android,1,Portugal,2,Returner,0
173645448,6-Nov-20,5,179.875,0,0,47,1011.3194,0.0196,0.0467,3.3227,MacOSX,2,France,1,Returner,1
173725341,16-Nov-20,0,0,0,0,15,469.8682,0,0.0143,0,Windows,2,Germany,2,New_Access,0
173806429,16-Nov-20,0,0,0,0,2,0,0,0.2,0,Android,1,Portugal,1,Returner,0
173984423,8-May-20,0,0,0,0,52,1622.4333,0.0064,0.0317,0,Windows,2,Spain,13,Returner,0
174001190,29-Sep-20,4,75.1,0,0,7,102.7,0,0.0111,0,Windows,4,Other,2,Returner,1
174004511,2-Nov-20,0,0,0,0,4,39.2,0,0.05,0,Android,2,Portugal,2,New_Access,0
174004838,19-Oct-20,4,296.2,0,0,33,920.4,0,0.0135,0,Android,1,Portugal,5,Returner,0
174090351,12-May-20,0,0,0,0,1,0,0.2,0.2,0,Windows,2,Portugal,3,Returner,0
174192580,22-May-20,0,0,0,0,6,34.3333,0.0333,0.05,0,Windows,2,France,3,Returner,0
174216932,27-Nov-20,0,0,0,0,9,436,0,0.0222,0,Windows,2,Spain,2,Returner,0
174403052,11-Dec-20,0,0,0,0,30,1661.8333,0.0272,0.0717,0,Windows,2,Spain,1,Returner,0
174412025,18-May-20,1,4,0,0,9,495,0.0222,0.0444,0,MacOSX,2,France,14,Returner,0
174436196,26-Dec-20,0,0,0,0,13,1245.25,0,0.0154,0,Windows,2,Portugal,2,Returner,0
174506888,22-Nov-20,5,157.3333,0,0,76,3923.5861,0.0009,0.0137,0,Windows,2,Germany,2,Returner,0
174548160,30-Dec-20,0,0,0,0,20,678,0,0.03,0,Windows,2,Spain,10,Returner,0
174566015,7-Nov-20,2,1145.25,3,91.3036,46,2756.1925,0,0.0177,0,MacOSX,2,Portugal,2,Returner,0
174593061,18-Oct-20,0,0,0,0,10,349.1111,0.02,0.02,88.3917,MacOSX,2,Portugal,15,Returner,1
174594799,2-Nov-20,5,199.125,0,0,9,430.6071,0,0.0083,0,MacOSX,2,Portugal,11,Returner,0
174643842,12-Mar-20,12,187.2778,3,88.5833,43,3266.1278,0.0042,0.0437,3.3323,Android,1,Portugal,10,Returner,0
174725920,28-Aug-20,0,0,0,0,8,194.4,0,0.025,0,Windows,10,Other,4,Returner,0
174732614,31-Dec-20,0,0,0,0,4,129.5,0,0.05,0,Ubuntu,13,United Kingdom,15,Other,0
174768787,27-Feb-20,0,0,0,0,6,169,0,0.0167,0,Android,1,Spain,3,Returner,0
174870067,7-Mar-20,0,0,0,0,9,132,0.0111,0.0333,0,iOS,1,Portugal,3,Returner,0
175000362,27-Mar-20,0,0,0,0,32,1420.25,0.0063,0.0271,0,iOS,2,Portugal,1,Returner,0
175012434,19-May-20,8,462,1,57,63,1621.1521,0.0077,0.0234,0,MacOSX,2,Switzerland,1,Returner,0
175085904,16-Nov-20,18,1012.5,6,114.3333,106,3163.0968,0.0117,0.0214,1.3077,MacOSX,2,Other,13,Returner,0
175145088,1-May-20,2,65.5,0,0,53,975.9722,0.0019,0.0163,75.3086,Windows,2,Germany,4,Returner,0
175348381,7-Mar-20,0,0,0,0,1,0,0.2,0.2,0,Android,1,Portugal,3,Returner,0
175412315,29-Mar-20,1,13,0,0,15,317,0,0.0067,0,Windows,2,Portugal,2,New_Access,0
175490044,6-Nov-20,1,23,0,0,16,281.75,0,0.0143,0,Ubuntu,2,Portugal,2,Returner,0
175563369,1-Dec-20,2,87.8333,1,113,67,4868,0,0.0032,48.4537,Windows,2,Switzerland,2,Returner,1
175582113,30-Jul-20,14,88.1905,5,218.65,168,4316.2622,0.0036,0.0187,11.7175,Windows,2,Spain,1,Returner,0
175627231,25-May-20,0,0,0,0,15,463.3333,0.0357,0.0464,0,Windows,5,Portugal,1,Returner,0
175650712,30-Dec-20,4,45,0,0,7,246.5,0.03,0.03,0,Windows,2,Portugal,2,Returner,0
175763852,5-Nov-20,4,102.3,0,0,59,1684.4967,0,0.0095,25.8544,Windows,2,France,4,Returner,0
175814280,11-Nov-20,0,0,0,0,40,3675.5,0,0.0167,0,Windows,2,Germany,10,Returner,0
175837638,22-Nov-20,1,12,0,0,11,213,0.05,0.0667,0,Windows,2,Brazil,13,Returner,0
175849978,12-May-20,0,0,0,0,5,72.5,0,0.04,0,Windows,6,Other,3,Returner,0
175866189,28-Dec-20,3,15,0,0,12,1138.25,0.0308,0.0487,0,Android,1,Portugal,3,Returner,0
175867686,20-Feb-20,6,111.5,0,0,26,449.0278,0,0.0185,0,Android,1,Spain,3,Returner,0
175883550,17-Dec-20,9,196.25,1,62.5,6,148.75,0,0.02,0,iOS,1,United Kingdom,2,Returner,0
175897582,20-May-20,0,0,0,0,21,464.5833,0,0.0125,0,Windows,2,Spain,2,Returner,0
175912663,28-Aug-20,4,176.9133,1,40.8,72,1548.1944,0,0.0079,1.8919,Windows,4,Spain,5,Returner,1
175970140,10-Mar-20,5,294.7,6,329.5,59,2816.7818,0.0032,0.0148,2.3468,Windows,2,Brazil,1,Returner,0
176138163,19-Mar-20,0,0,0,0,1,40,0,0.1,0,MacOSX,2,Portugal,10,Returner,0
176421082,21-May-20,0,0,0,0,19,688.6667,0.0421,0.0526,0,Windows,2,Other,4,Returner,0
176489402,5-Mar-20,0,0,0,0,21,460.4167,0.019,0.0365,0,Windows,2,Other,1,Returner,0
176608775,20-May-20,0,0,0,0,9,72,0.0222,0.0444,0,Android,1,Portugal,3,Returner,0
176809181,22-Nov-20,2,196.6,0,0,0,0,0,0.0333,0,MacOSX,2,United Kingdom,5,New_Access,0
176969305,2-Mar-20,13,315.9667,1,0,15,406.575,0.019,0.0324,0,MacOSX,2,Spain,2,Returner,0
176990454,6-Feb-20,0,0,0,0,20,2981.1667,0,0.01,0,Windows,4,Brazil,4,Returner,0
177176603,2-Mar-20,0,0,0,0,3,11,0.05,0.15,0,MacOSX,3,Portugal,1,Returner,0
177324129,18-May-20,0,0,0,0,22,370.3333,0.0182,0.0545,0,Windows,2,Brazil,13,Returner,0
177357198,28-Dec-20,0,0,0,0,5,117.75,0,0.04,0,Android,1,Portugal,2,Returner,0
177397000,30-Jul-20,2,139,0,0,5,274.7,0,0.0143,0,Android,1,Switzerland,2,New_Access,0
177397425,3-Aug-20,16,825.94,1,120.8,109,2110.4224,0.0052,0.0149,2.4913,Windows,2,Italy,1,Returner,0
177408071,19-May-20,0,0,0,0,13,454.5,0,0.0167,0,MacOSX,2,Brazil,13,Returner,0
177417200,2-Nov-20,11,157.389,3,338.4,46,1624.9356,0.0054,0.0214,0,MacOSX,2,Spain,3,Returner,0
177422607,28-Dec-20,7,139.575,0,0,30,986.5,0,0.0114,36.3929,Windows,10,Portugal,2,New_Access,1
177520994,6-May-20,0,0,0,0,19,283.5,0,0.0105,0,Windows,4,Portugal,6,Returner,0
177567505,9-May-20,0,0,0,0,37,511.1667,0.018,0.0369,0,Windows,2,Portugal,13,Returner,0
177642681,8-Jun-20,1,5,0,0,41,764.1333,0,0.0144,0,Windows,2,Portugal,4,Returner,0
177729271,3-May-20,0,0,0,0,2,34,0,0.1,0,Windows,2,Portugal,4,Returner,0
177779932,14-Mar-20,0,0,0,0,6,119,0,0.0333,0,MacOSX,2,Italy,1,Returner,0
177846003,26-May-20,0,0,0,0,5,105,0.04,0.06,0,Windows,2,Portugal,13,Returner,0
177850268,20-May-20,12,672.0952,2,86,23,237.0952,0,0.0103,0,Android,1,France,6,Returner,0
177934354,2-Dec-20,2,14,0,0,5,45.25,0,0.0381,0,Windows,2,Portugal,2,Returner,0
177961138,21-Nov-20,0,0,0,0,36,1388.2,0.0056,0.0278,0,Windows,2,Spain,2,Returner,0
178192745,30-Nov-20,0,0,0,0,8,166,0.0625,0.1167,0,MacOSX,2,Other,3,Returner,0
178220756,30-Mar-20,0,0,2,90,9,103.6667,0.0182,0.0618,0,MacOSX,2,Portugal,1,Returner,0
178245323,16-Nov-20,10,506.3884,1,5,58,2528.2874,0.0013,0.0056,5.5525,MacOSX,2,Spain,10,Returner,0
178300178,29-Sep-20,0,0,0,0,34,538.48,0,0.0059,5.8604,Windows,2,Italy,2,Returner,1
178401541,21-Mar-20,4,82.5,3,419,22,1005.8061,0,0.0074,0,Windows,2,France,2,New_Access,0
178548078,23-Dec-20,0,0,0,0,1,0,0.2,0.2,0,MacOSX,2,Spain,1,Returner,0
178552808,31-Mar-20,2,66,1,0,10,302,0.0429,0.0595,19.535,Windows,6,Spain,2,Returner,1
178566285,4-May-20,6,200.2222,2,126,146,7253.6765,0.0066,0.0203,5.942,Windows,2,Spain,1,Returner,0
178612783,30-Nov-20,4,53.4,2,113.8,256,13453.251,0,0.0032,0,Windows,2,Portugal,2,Returner,0
178670575,17-May-20,0,0,1,38,10,311,0.0182,0.0364,0,Windows,10,France,4,Returner,0
178814273,25-May-20,0,0,1,232,16,343.2,0,0.0067,0,Windows,2,Portugal,2,Returner,0
178842801,9-Nov-20,0,0,0,0,48,1053.9524,0.0054,0.0098,0,Android,1,Portugal,2,Returner,0
178855932,30-Sep-20,3,53.4,0,0,21,216.7,0,0.0087,0,Windows,2,Portugal,2,New_Access,0
178962467,24-Jun-20,1,0,2,6,9,195.1667,0,0.0667,0,iOS,2,Spain,4,Returner,0
178977267,19-Jul-20,1,12.6,0,0,6,140.7,0,0.0095,15.8948,Windows,10,Spain,2,Returner,1
179003595,6-Dec-20,0,0,2,45.75,42,1931.631,0,0.0083,0,Android,1,Other,1,Returner,0
179087542,3-Nov-20,0,0,0,0,37,2323.1667,0.0108,0.0182,0,Android,2,Brazil,2,Returner,0
179147483,3-Oct-20,1,7,0,0,26,2064.5,0,0.002,0,Windows,2,Spain,4,New_Access,0
179163998,20-Nov-20,0,0,0,0,8,101.8333,0,0.0583,0,Windows,2,Spain,2,Returner,0
179234400,1-May-20,4,86.6,0,0,12,193.75,0.0089,0.0167,0,Android,2,Spain,5,Returner,0
179441576,11-Aug-20,5,127.8,0,0,15,766.8238,0,0,65.4727,Android,8,Brazil,1,Returner,1
179512424,29-Mar-20,5,310,1,73,16,416.4,0,0.0111,0,Android,1,Portugal,2,Returner,0
179618642,21-Dec-20,1,13,4,37.5,32,675.6667,0.0057,0.0286,0,Windows,4,Portugal,10,Returner,0
179622943,23-Nov-20,0,0,2,4,45,2984.131,0.0043,0.0214,0,Windows,2,Portugal,1,Returner,0
179632199,5-May-20,0,0,0,0,1,0,0.2,0.2,0,MacOSX,2,Italy,1,Returner,0
179687312,8-May-20,0,0,0,0,4,44,0,0.05,0,Windows,2,France,1,Returner,0
179711179,10-Aug-20,0,0,0,0,3,146.4,0,0.0167,0,MacOSX,2,Portugal,3,Returner,0
179969446,8-Mar-20,0,0,0,0,1,0,0.2,0.2,0,MacOSX,2,Spain,1,Returner,0
180033746,11-Sep-20,2,46.4,0,0,16,463.36,0,0.0111,46.3399,Windows,2,Italy,2,Returner,1
180035422,3-Jul-20,3,106.6,0,0,11,203.98,0,0.0044,0,Windows,2,Portugal,3,New_Access,0
180048259,8-May-20,0,0,0,0,10,146.7667,0,0.0023,0,Windows,4,Portugal,1,Returner,0
180141442,9-Jun-20,4,124.7,5,88.9,11,577.6,0.0105,0.0105,0,MacOSX,2,Spain,2,New_Access,0
180235490,5-Nov-20,0,0,0,0,95,3208.2083,0.0021,0.0109,5.3644,Windows,2,Portugal,1,Returner,1
180323584,7-Sep-20,16,932.7971,0,0,40,991.7155,0.0089,0.0117,0,Android,2,Portugal,1,Returner,0
180391688,13-May-20,1,27,0,0,4,30,0.04,0.08,0,MacOSX,2,France,11,New_Access,0
180398175,28-Nov-20,4,406,0,0,55,2570.4262,0.0035,0.0173,0,MacOSX,2,Brazil,2,Returner,0
180416605,6-Dec-20,0,0,0,0,9,53,0.0667,0.1111,0,Windows,5,Spain,1,Returner,0
180517009,29-Feb-20,0,0,0,0,8,388,0.025,0.0563,0,MacOSX,2,Portugal,4,Returner,0
180541530,24-May-20,3,166,1,140,35,701.5,0.0294,0.05,0,Windows,5,Other,1,Returner,0
180581944,10-May-20,4,318.6667,0,0,32,1205.5833,0.0065,0.0108,37.6094,Windows,2,Portugal,2,Returner,0
180599718,15-Nov-20,0,0,6,77.9583,423,17086.2342,0.0063,0.0216,0.2527,Windows,2,Italy,1,Returner,0
180731326,8-Dec-20,6,539.5,0,0,11,602.5833,0.0089,0.02,0,MacOSX,2,Portugal,1,Returner,0
180760829,6-May-20,6,135.5,0,0,23,619.5,0.0083,0.0125,0,Windows,6,Spain,3,Returner,0
180803525,2-May-20,0,0,0,0,13,468.1667,0,0.0061,0,Windows,2,Other,2,New_Access,0
180850015,28-Nov-20,0,0,0,0,57,1234.5,0.0017,0.0207,0,Windows,7,France,2,Returner,0
180949436,17-Nov-20,3,44,0,0,2,28,0,0.04,0,Android,1,Portugal,2,New_Access,0
180953608,27-May-20,2,38,0,0,77,1230.3123,0,0.0035,79,Windows,4,Brazil,2,Returner,0
180985531,10-May-20,1,23,2,272.5,30,974.2698,0.0065,0.0079,11.4781,Windows,2,Brazil,1,Returner,1
181039637,4-Dec-20,0,0,0,0,8,140.25,0.1214,0.1438,0,MacOSX,2,France,13,Returner,0
181108610,14-Mar-20,0,0,0,0,15,1332.8333,0.0143,0.0057,0,Windows,5,Brazil,2,Returner,0
181181634,30-Dec-20,0,0,0,0,6,529.5,0,0.04,44.4436,Windows,2,France,1,Returner,1
181206115,8-May-20,1,35,0,0,13,233.1667,0,0.0167,0,Android,1,Switzerland,4,Returner,0
181251945,22-May-20,1,0,3,92.5,9,359.1667,0,0.0182,58.1673,Android,1,Portugal,5,New_Access,1
181584139,7-May-20,0,0,0,0,10,269,0,0.02,0,Windows,2,Spain,2,Returner,0
182071651,30-Mar-20,6,187,0,0,22,1220.4333,0.0077,0.0103,0,Windows,2,Spain,1,Returner,0
182103100,16-Dec-20,3,97.5,0,0,5,155.3333,0,0.0286,0,MacOSX,2,Portugal,2,New_Access,0
182283362,3-May-20,0,0,0,0,5,164,0.04,0.08,0,Windows,2,Portugal,3,Returner,0
182307865,15-May-20,0,0,0,0,8,202.8333,0,0.0143,0,Windows,4,Portugal,2,Returner,0
182413516,28-Oct-20,10,264.9,1,14.8,24,718.9567,0,0.0034,0,MacOSX,2,Portugal,4,Returner,0
182417771,12-Jul-20,3,78.6,0,0,2,18.2,0,0.02,0,MacOSX,2,Spain,2,New_Access,1
182589126,17-Dec-20,1,22.75,0,0,1,0,0,0.0667,0,Android,1,Portugal,8,New_Access,1
182608764,17-Jun-20,0,0,0,0,31,464.9333,0.0065,0.0339,0,Windows,2,Spain,3,Returner,0
182638995,18-May-20,0,0,0,0,8,5,0.15,0.175,0,Windows,2,Portugal,11,Returner,0
182651869,21-May-20,4,183,1,35,15,557.3333,0,0.0126,16.1005,Windows,2,France,5,Returner,1
182787787,24-Dec-20,1,10,0,0,30,602.5,0.0097,0.0149,0,Windows,2,France,10,Returner,0
182815820,1-May-20,1,78,1,14,37,935.5571,0,0.027,67.7369,Windows,2,Portugal,3,Returner,0
182884756,23-Dec-20,1,46.5,0,0,14,398.9792,0,0.0143,116.3379,Ubuntu,13,United Kingdom,15,Other,1
183054697,22-May-20,0,0,0,0,4,99,0,0.05,0,Android,1,Italy,2,Returner,0
183065264,13-Nov-20,0,0,0,0,15,378.5,0.0044,0.0378,0,Windows,2,Portugal,2,Returner,0
183263334,14-Dec-20,2,13,0,0,3,200,0,0.05,0,Windows,2,Portugal,8,New_Access,0
183289151,28-May-20,0,0,0,0,5,42,0.04,0.08,0,Windows,2,France,13,Returner,0
183455277,18-May-20,5,436,0,0,7,26,0.0667,0.075,0,MacOSX,2,France,13,Returner,0
183577534,23-Mar-20,1,9,0,0,7,638,0.0375,0.0458,0,Android,1,Portugal,3,Returner,0
183716293,26-May-20,0,0,0,0,3,115,0,0.0667,0,Windows,2,Other,13,Returner,0
183730532,12-May-20,0,0,0,0,18,328.3214,0,0.0044,0,MacOSX,2,Spain,6,Returner,0
183758988,17-Nov-20,6,130.5,2,439.2,78,5526.0801,0,0.0107,0.839,Windows,2,United Kingdom,1,Returner,0
183832669,19-May-20,0,0,0,0,3,17,0,0.0667,0,Windows,2,United Kingdom,3,Returner,0
183897466,27-May-20,0,0,0,0,7,67.3333,0.1,0.0971,0,MacOSX,2,Portugal,3,Returner,0
183906373,15-May-20,0,0,1,0,14,101,0.1313,0.1688,0,MacOSX,2,Portugal,13,Returner,0
184004471,22-Dec-20,8,335.0636,3,738.0833,36,2228.7073,0.0059,0.0101,27.7915,Android,1,Spain,2,New_Access,0
184033618,13-Mar-20,0,0,0,0,1,0,0.2,0.2,0,Android,1,Spain,3,Returner,0
184292375,8-Nov-20,0,0,0,0,2,54,0,0.0333,0,Android,1,Switzerland,10,Returner,0
184530808,6-May-20,0,0,0,0,17,182,0,0.0375,0,Windows,4,Brazil,3,Returner,0
184544296,10-May-20,4,200.5238,0,0,36,1934.9905,0.0421,0.0438,0,MacOSX,2,Italy,2,Returner,0
184765415,18-Mar-20,0,0,0,0,16,519.75,0.0125,0.04,0,MacOSX,2,Spain,3,Returner,0
184854343,9-May-20,2,279.5,0,0,5,426,0,0.0143,0,Android,1,Brazil,2,Returner,0
184905946,18-May-20,3,44,0,0,10,355,0,0.0167,0,Windows,2,Portugal,2,New_Access,0
184932091,12-Jun-20,10,340.9,3,269.8,99,3611.9786,0.0006,0.0021,0.8473,Windows,2,Portugal,7,Returner,1
185084174,26-May-20,0,0,0,0,13,193.5,0.0857,0.0976,0,MacOSX,2,Spain,13,Returner,0
185106132,12-Nov-20,4,92.75,0,0,9,108.25,0,0.0214,0,Windows,2,Spain,2,New_Access,0
185128097,10-Feb-20,0,0,0,0,52,2086.2429,0.0154,0.0204,0,Windows,2,Italy,1,Returner,0
185179322,17-Nov-20,3,420.0667,3,230.7,23,1251.6,0.0552,0.0793,0,Android,1,Spain,2,Returner,0
185283975,28-Aug-20,4,304.6,0,0,7,137.6,0,0.0375,0,MacOSX,2,Portugal,5,New_Access,0
185297475,5-May-20,0,0,0,0,72,2129.3333,0,0.0188,0,Windows,5,Portugal,6,Returner,0
185341244,5-Sep-20,5,74.4,0,0,140,2810.7972,0.0019,0.0162,0,Windows,2,Spain,4,Returner,0
185554052,13-May-20,10,363.3333,0,0,59,2012.9008,0.0015,0.0114,54.6571,Android,5,Portugal,4,Returner,0
185630673,7-Mar-20,4,63,0,0,5,95.5,0,0.025,0,MacOSX,2,Portugal,9,New_Access,0
185663658,12-Nov-20,4,43.9286,0,0,182,9951.3596,0.0039,0.0212,8.6653,Windows,2,Portugal,2,Returner,1
185778915,1-Dec-20,4,91,0,0,20,537.625,0,0.01,0,Ubuntu,13,United Kingdom,15,Other,0
185851251,20-Mar-20,0,0,1,0,28,2743.2167,0.0207,0.0425,0,Windows,5,France,1,Returner,0
185879644,30-Mar-20,0,0,0,0,25,1512.5238,0,0.024,0,Windows,2,Spain,11,Returner,0
185908647,6-Dec-20,0,0,0,0,5,368,0,0.0167,0,iOS,1,France,1,Returner,0
186208259,7-Mar-20,0,0,0,0,3,48,0,0.0333,0,Windows,2,Switzerland,1,Returner,0
186342207,17-Nov-20,11,449.75,0,0,52,1786.1096,0,0.0171,40.6567,Android,1,Portugal,2,Returner,0
186838570,17-Nov-20,0,0,0,0,4,98.25,0,0.025,0,Windows,4,Spain,10,Returner,0
186846479,20-Nov-20,0,0,2,11,1,0,0.0667,0.1333,0,Android,1,Portugal,2,Returner,0
186848839,2-Dec-20,0,0,0,0,20,447.0476,0.01,0.0289,0,Android,2,Spain,2,New_Access,1
186864240,28-Sep-20,3,67.8667,2,12,16,393,0,0.015,0,Windows,10,Portugal,5,New_Access,0
186888292,24-Nov-20,21,157.8883,3,84.8,170,3888.2786,0,0.0045,0,Windows,2,Italy,2,Returner,0
186910540,2-Mar-20,0,0,0,0,2,0,0.2,0.2,0,MacOSX,2,Other,1,Returner,0
186932657,13-May-20,5,84.3333,1,0,55,1699.3277,0,0.0085,16.4842,Windows,2,Other,4,Returner,0
186948465,6-May-20,0,0,0,0,15,436,0.0133,0.0867,0,Windows,2,Portugal,3,Returner,0
186976962,1-May-20,0,0,0,0,21,979.0167,0,0.021,0,Windows,2,Portugal,4,Returner,0
186986606,22-Aug-20,8,131,0,0,32,5330.6333,0.0081,0.0514,0,Windows,2,France,1,Returner,0
187025991,17-Sep-20,4,245.8,1,0,28,707.9117,0,0.0172,0,Android,1,Spain,2,Returner,0
187395013,4-Dec-20,0,0,0,0,5,55.5,0,0.04,0,MacOSX,2,Spain,6,Returner,0
187481077,19-May-20,5,497.75,1,10,51,4977.85,0,0.0155,15.3576,Windows,2,Portugal,5,Returner,1
187586486,2-May-20,11,361.4762,1,68,35,625.0857,0.0111,0.022,6.0722,Windows,2,France,2,Returner,0
187694383,28-Nov-20,8,222.75,3,15.75,61,1749.8423,0.0152,0.0289,0,Android,1,Portugal,3,Returner,0
187843136,16-Nov-20,3,86.3333,0,0,14,1256.3333,0,0.0231,0,Android,1,Brazil,2,Returner,0
187875830,21-Mar-20,3,42,0,0,31,3121.369,0.0029,0.0093,0,Android,1,Spain,1,Returner,0
187986122,6-Nov-20,0,0,0,0,7,259,0.0286,0.0571,0,Windows,2,Germany,2,Returner,0
188167090,29-May-20,0,0,0,0,17,631.5,0.0118,0.0647,0,Windows,2,Portugal,13,Returner,0
188208437,28-Oct-20,17,626.4933,0,0,76,1985.8942,0.0156,0.0311,0,Windows,2,Portugal,1,Returner,0
188245616,5-Nov-20,9,164.5833,1,0,76,3580.3333,0.0048,0.0205,12.2078,iOS,1,Portugal,1,Returner,0
188309737,31-May-20,0,0,0,0,22,555.8667,0.0095,0.019,0,MacOSX,2,Spain,13,Returner,0
188364321,12-Nov-20,5,140.25,4,282,4,213.5,0,0.0091,0,MacOSX,2,Portugal,2,New_Access,1
188435465,22-Aug-20,0,0,0,0,3,335,0,0.1333,0,MacOSX,2,Spain,4,Returner,0
188451126,30-Nov-20,0,0,0,0,9,275.1667,0.0222,0.0333,0,MacOSX,2,Portugal,13,Returner,0
188460033,11-May-20,2,12,0,0,45,547.5,0.0335,0.0545,13.1841,Windows,10,Spain,2,Returner,0
188554086,24-Mar-20,1,14,0,0,17,1093.1429,0,0.0213,0,Windows,2,France,2,Returner,0
188586298,1-Mar-20,1,30,0,0,7,157.5,0,0.025,0,Windows,2,Spain,3,New_Access,0
188597409,18-Aug-20,1,41.4,0,0,30,684.6,0.0194,0.0419,0,Windows,2,Switzerland,1,Returner,0
188643735,23-Dec-20,3,424,0,0,3,61.5,0,0.05,0,Windows,4,Brazil,2,New_Access,0
188688273,20-Nov-20,0,0,0,0,6,44.3333,0.025,0.0944,0,Android,1,Portugal,2,Returner,0
188717341,7-Nov-20,8,395.7083,4,182.8,46,1461.725,0.0038,0.0144,13.9001,Android,1,Spain,3,Returner,1
188811566,21-Jun-20,0,0,0,0,1,0,0.2,0.2,0,MacOSX,2,Portugal,1,Returner,0
188849130,14-Nov-20,1,43.5,0,0,79,2006.8344,0.0025,0.0064,0,MacOSX,3,Portugal,3,Returner,0
188864416,10-Mar-20,0,0,0,0,6,216,0,0.0333,0,Windows,4,Italy,10,Returner,0
188920991,24-Nov-20,9,247.05,4,72,10,159.3,0.0125,0.0583,0,Android,1,Portugal,10,Returner,0
188952964,26-Oct-20,8,410.9,5,406.9,24,1220.2571,0.0118,0.0242,8.8877,MacOSX,2,France,2,Returner,1
